date,adj close,close,high,low,open,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower,lag_1,lag_2,lag_3,lag_7,target,ma_10,ma_20,ma_50,price_ma20_diff,price_ma50_diff,mom_5,mom_10,mom_20,vol_14,vol_30,high_low_range,trend_20,trend_50,ml_prediction,signal,strategy_return
2025-03-19,3035.89990234375,3035.89990234375,3050.89990234375,3030.89990234375,3035.199951171875,175,2985.971435546875,2922.9066813151044,2757.6133382161456,0.000263518388773365,0.0054995733711884,0.0091324625490452,71.54255644370978,43.74506669861466,35.08918364682697,3035.715876577482,2833.8841478365803,3035.10009765625,3000.0,2994.5,2891.0,1,2961.410009765625,2934.800012207031,2852.2800146484374,101.09989013671884,183.61988769531263,0.032935184740625845,0.041367904330843475,0.03990546136090223,0.008915679595593473,0.00913246254904529,0.006587832485702104,1,1,0.5167199300059808,1,0.000263518388773365
2025-03-20,3040.0,3040.0,3047.300048828125,3034.39990234375,3047.300048828125,185,3004.128592354911,2928.520011393229,2761.408894856771,0.0013505378267197887,0.0058852737894265,0.0090969048298954,71.97674459865142,46.21445583138348,37.31423808373828,3050.669355099257,2828.930669314805,3035.89990234375,3035.10009765625,3000.0,2912.89990234375,0,2973.75,2939.800012207031,2859.946015625,100.19998779296884,180.0539843749998,0.01866432673006435,0.04230950360418384,0.03401360544217691,0.006930057487565323,0.009096904829895482,0.00424346923828125,1,1,0.5227198243801924,1,0.0013505378267197887
2025-03-21,3018.199951171875,3018.199951171875,3037.5,3000.89990234375,3034.5,151,3015.428571428572,2933.9266764322915,2765.0833387586804,-0.007171068693462179,0.0075204952638874,0.0091508767421954,66.19382058854072,45.88346671741874,39.02808381047437,3059.8273755022296,2827.832634263395,3040.0,3035.89990234375,3035.10009765625,2939.10009765625,0,2985.1,2943.8300048828123,2867.0200146484376,74.36994628906268,151.1799365234374,0.007914493628944808,0.03907460388609474,0.027437313056985158,0.006396173638524748,0.009150876742195503,0.012126465525267568,1,1,0.5467532815020659,1,-0.007171068693462179
2025-03-24,3013.10009765625,3013.10009765625,3024.300048828125,3006.0,3024.300048828125,137,3019.5428641183034,2938.786678059896,2769.5488959418403,-0.0016897003505831343,0.0056958387033272,0.0091648207138932,64.88054849160758,44.69443033095922,40.16135311457134,3066.961761417349,2827.2182678795257,3018.199951171875,3040.0,3035.89990234375,2984.300048828125,1,2997.310009765625,2947.0900146484373,2873.606015625,66.01008300781268,139.49408203124995,0.004366699218750103,0.04223455470641646,0.02211750652071398,0.00642718508196609,0.009164820713893256,0.006073495149517188,1,1,0.5107016016769045,1,-0.0016897003505831343
2025-03-25,3023.699951171875,3023.699951171875,3028.800048828125,3023.699951171875,3026.39990234375,74,3023.714285714286,2942.433341471354,2774.2566731770835,0.003517922794489925,0.0057019071329588,0.0087447213016625,66.37382944203543,44.09908323932723,40.94889913952252,3075.680285774002,2830.41973864006,3013.10009765625,3018.199951171875,3040.0,2994.5,0,3008.3900146484375,2953.050012207031,2879.9100146484375,70.64993896484384,143.78993652343752,-0.0037561023088426015,0.038037712431853166,0.041039749069332165,0.006430241948313065,0.008744721301662595,0.0016867075895785856,1,1,0.5175536748741498,1,0.003517922794489925
2025-03-26,3020.89990234375,3020.89990234375,3033.199951171875,3019.5,3033.199951171875,83,3026.699986049108,2946.046671549479,2779.1466715494794,-0.000926033956193284,0.0057620320510283,0.0087471928196626,65.58056248899081,42.906723836638776,41.34046407894577,3083.105818854564,2833.404190911061,3023.699951171875,3013.10009765625,3018.199951171875,3000.0,1,3016.5699951171873,2958.2550048828125,2886.8580126953125,62.6448974609375,134.04188964843752,-0.004940874364276593,0.027831581766381674,0.03568974621947385,0.00647638126573149,0.008747192819662651,0.004535056312606043,1,1,0.5231367932915176,1,-0.000926033956193284
2025-03-27,3060.199951171875,3060.199951171875,3065.0,3025.5,3025.5,124359,3030.2856794084823,2951.086669921875,2784.6133382161456,0.013009384653107636,0.0061735845343893,0.0089909216929692,70.8470099937491,44.61862023578897,41.996095310314416,3094.48764870321,2839.7223610624146,3020.89990234375,3023.699951171875,3013.10009765625,3035.10009765625,1,3024.1599853515627,2967.1050048828124,2894.51201171875,93.09494628906259,165.68793945312518,0.0066447207802220465,0.02543306674995849,0.06139012312623637,0.006739383967472247,0.008990921692969247,0.012907653300521701,1,1,0.5249106698259597,1,0.013009384653107636
2025-03-28,3086.5,3086.5,3094.89990234375,3066.800048828125,3069.699951171875,31206,3037.5142647879466,2956.440006510417,2790.4000054253474,0.008594225621777918,0.0067412934252916,0.0090486860591588,73.74246062515701,47.54938489678807,43.10675322760915,3102.3010204790926,2856.87898440372,3060.199951171875,3020.89990234375,3023.699951171875,3035.89990234375,1,3033.3599853515625,2979.5900024414063,2901.99201171875,106.90999755859366,184.50798828125016,0.022629398294704117,0.03072299215227914,0.08802169588054864,0.006382080212358859,0.009048686059158866,0.009104115832050867,1,1,0.5374949401283026,1,0.008594225621777918
2025-03-31,3122.800048828125,3122.800048828125,3132.5,3086.0,3091.0,3438,3049.342843191964,2964.413338216146,2796.091115993924,0.011760910036651584,0.0075724773816617,0.0086807917388032,77.12016263014687,52.19942509443763,44.92528760097484,3121.683309128103,2860.756705520335,3086.5,3060.199951171875,3020.89990234375,3040.0,0,3045.639990234375,2991.220007324219,2909.5200146484376,131.58004150390616,213.2800341796874,0.0364076690506252,0.04093334960937489,0.08047889474288406,0.006620536128929754,0.008680791738803215,0.01489048266713387,1,1,0.5311701790466226,1,0.011760910036651584
2025-04-01,3118.89990234375,3118.89990234375,3149.5,3104.0,3129.699951171875,1721,3063.7285505022323,2970.6566650390623,2801.555558268229,-0.0012489260994595908,0.0063683186181272,0.0082954647432336,75.98912477255692,54.93663094176918,46.92755626913372,3137.738950910736,2865.6310442064514,3122.800048828125,3086.5,3060.199951171875,3018.199951171875,1,3054.019970703125,3001.6849975585938,2917.01201171875,117.21490478515625,201.88789062500018,0.03148458931415443,0.027610227666695852,0.07193421695857638,0.00671085485744598,0.008295464743233649,0.014588477163312697,1,1,0.5330125061004257,1,-0.0012489260994595908
2025-04-02,3139.89990234375,3139.89990234375,3168.60009765625,3117.39990234375,3120.699951171875,5946,3081.8428083147323,2978.0066650390627,2807.018891059028,0.006733143306144385,0.0057186820556622,0.0082502539656939,77.87101288979223,58.130320640485024,49.16810914340398,3155.5138239893363,2870.316156479414,3118.89990234375,3122.800048828125,3086.5,3013.10009765625,0,3064.419970703125,3012.914990234375,2924.710009765625,126.98491210937482,215.18989257812518,0.03939223537584757,0.034256728925651014,0.07704176234137838,0.005966583848174233,0.008250253965693927,0.016306314502026666,1,1,0.4772289911259551,0,0.006733143306144385
2025-04-03,3097.0,3097.0,3166.89990234375,3052.0,3150.0,5516,3092.314243861608,2983.239998372396,2811.7400010850693,-0.013662824828182485,0.0094142779534732,0.0087070436039513,66.41859502276938,56.5478309509117,50.64405350490553,3161.819695765561,2882.050274937564,3139.89990234375,3118.89990234375,3122.800048828125,3023.699951171875,0,3070.119970703125,3021.9349853515623,2931.2980078125,75.06501464843768,165.70199218749985,0.012025373967486264,0.018750000000000044,0.061852806796762305,0.0075537087488378955,0.00870704360395138,0.037100388228527605,1,1,0.5246913429107158,1,-0.0
2025-04-04,3012.0,3012.0,3127.699951171875,3011.0,3110.5,3247,3091.042829241072,2985.7199951171874,2815.0966688368057,-0.02744591540200192,0.0150971312882567,0.0102080605684493,50.554133419583366,47.88294209496735,50.09183122291789,3156.6194733386037,2897.9805022473342,3097.0,3139.89990234375,3118.89990234375,3020.89990234375,0,3069.4999755859376,3027.2999877929688,2936.276005859375,-15.29998779296875,75.72399414062511,-0.024137372428316817,-0.0020541883480806877,0.03694014894200537,0.010999759093808766,0.010208060568449345,0.038745003709121845,1,1,0.5041398787190472,1,-0.02744591540200192
2025-04-07,2951.300048828125,2951.300048828125,3050.800048828125,2949.699951171875,3016.39990234375,4424,3075.4857003348216,2985.833333333333,2818.8133355034724,-0.020152706232362205,0.0154159602863741,0.0108896812588139,42.70886537254724,35.70637560899331,47.21474010013298,3149.171328697917,2911.4586517708326,3012.0,3097.0,3139.89990234375,3060.199951171875,1,3063.319970703125,3030.314990234375,2939.756005859375,-79.01494140624982,11.544042968750091,-0.054918661879859276,-0.02051045329565926,0.020857851548988338,0.011739071039118334,0.010889681258813913,0.034256123058851264,1,1,0.5242852655460545,1,-0.020152706232362205
2025-04-08,2968.39990234375,2968.39990234375,3014.5,2968.39990234375,2994.0,3213,3058.6142578125,2987.963330078125,2822.681111653646,0.00579400712659317,0.0150341873345856,0.0105664132899798,45.28487365157267,27.12351125673877,43.19649433145414,3143.11481353252,2923.0651669362296,2951.300048828125,3012.0,3097.0,3086.5,1,3057.7899658203123,3033.089990234375,2944.37400390625,-64.69008789062491,24.025898437500018,-0.048254193694034275,-0.01828886785102235,0.019053177884809536,0.011910489354365682,0.010566413289979865,0.01553028539714305,1,1,0.5276921411297366,1,0.00579400712659317
2025-04-09,3056.5,3056.5,3090.39990234375,2965.800048828125,2965.800048828125,2175,3049.142822265625,2992.6199951171875,2827.3100016276044,0.029679322380616213,0.0193585370188069,0.0118022262930835,56.2095367691649,27.117873058670284,39.98077007689737,3140.500224179136,2937.419746523989,2968.39990234375,2951.300048828125,3012.0,3122.800048828125,1,3061.3499755859375,3038.9599853515624,2950.1680029296876,17.54001464843759,106.33199707031235,-0.026561325181575612,0.011784600220824837,0.03994416605183648,0.014552430292780317,0.01180222629308353,0.04076553362199411,1,1,0.5162275760258541,1,0.029679322380616213
2025-04-10,3155.199951171875,3155.199951171875,3167.0,3072.10009765625,3073.89990234375,3456,3054.328543526786,3001.686661783854,2832.845556640625,0.0322918210933667,0.0235357234038414,0.0127886167416371,64.71055120143095,34.67792045499209,38.92020015251632,3157.610187128478,2937.399773809022,3056.5,2968.39990234375,2951.300048828125,3118.89990234375,1,3070.8499755859375,3047.50498046875,2957.89,107.69497070312491,197.30995117187513,0.01879236395604611,0.031043723127837097,0.057266326960272895,0.01662912992334664,0.012788616741637173,0.030077302171769862,1,1,0.44683797582090456,0,0.0322918210933667
2025-04-11,3222.199951171875,3222.199951171875,3235.0,3182.10009765625,3182.10009765625,862,3066.085693359375,3014.5333251953125,2839.371112738715,0.02123478734687345,0.0246450654978758,0.012673382130975,69.096304320375,45.5505738799734,40.24627489800773,3189.834412131428,2927.9455439232597,3155.199951171875,3056.5,2968.39990234375,3139.89990234375,0,3084.419970703125,3058.8899780273437,2965.8739990234376,163.30997314453134,256.3259521484374,0.06978750038906867,0.04396564107301959,0.076039389270955,0.017217848686835194,0.01267338213097503,0.016417324543907014,1,1,0.4574698596569389,0,0.0
2025-04-14,3204.800048828125,3204.800048828125,3228.800048828125,3194.5,3215.5,263,3081.4857003348216,3025.019995117188,2845.594447157118,-0.005400007016144959,0.023845070038419,0.0124886026155612,66.77532119412554,52.16191328374862,42.62940257515592,3211.5777185085103,2926.68224242899,3222.199951171875,3155.199951171875,3056.5,3097.0,1,3092.619970703125,3069.12998046875,2973.72,135.6700683593749,231.0800488281252,0.08589435022056047,0.02625848556354793,0.06826668294270832,0.01743811738936917,0.01248860261556121,0.01070271102893525,1,1,0.47024962116581276,0,-0.0
2025-04-15,3218.699951171875,3218.699951171875,3218.699951171875,3214.0,3216.0,390,3111.0142647879466,3035.3233235677085,2851.871112738715,0.004337213595847489,0.0191738696063204,0.0124752221392325,67.70847940463119,57.85612396331635,45.674746852788005,3233.8634933647904,2922.7564529242723,3204.800048828125,3222.199951171875,3155.199951171875,3012.0,1,3102.5999755859375,3078.3099731445313,2981.4160009765624,140.38997802734366,237.28395019531263,0.08432153923414987,0.03199847765333175,0.060492190573023796,0.01737329614009654,0.012475222139232576,0.001460201709750493,1,1,0.47314700882092336,0,0.0
2025-04-16,3326.60009765625,3326.60009765625,3334.89990234375,3238.300048828125,3238.300048828125,1874,3164.6285574776784,3049.0333251953125,2859.648890516493,0.03352289685936416,0.0156650394170488,0.0136236366491316,73.84868589205475,70.26549018152218,50.592895518534846,3280.785680956935,2904.904284863378,3218.699951171875,3204.800048828125,3222.199951171875,2951.300048828125,0,3121.2699951171876,3092.8449829101564,2990.882001953125,233.75511474609357,335.7180957031251,0.08836908151684941,0.05946055642510739,0.09575420951398161,0.018925505895974293,0.01362363664913162,0.029038613202616165,1,1,0.4220468121901129,0,0.0
2025-04-17,3308.699951171875,3308.699951171875,3345.0,3287.800048828125,3345.0,824,3213.242850167411,3062.1033203125,2867.0944444444444,-0.005380913232397977,0.0175009829733201,0.0137245623425507,71.42236660435697,77.75924986163,56.02616638715388,3314.510296142551,2898.0496647949494,3326.60009765625,3218.699951171875,3204.800048828125,2968.39990234375,1,3142.439990234375,3106.27998046875,2999.6239990234376,202.41997070312482,309.0759521484374,0.048649848623060654,0.0683564582408378,0.0883881418328536,0.01915360092601555,0.01372456234255071,0.017287742018316267,1,1,0.4199308729182091,0,-0.0
2025-04-21,3406.199951171875,3406.199951171875,3418.5,3342.199951171875,3342.199951171875,78,3263.199986049108,3078.8199869791665,2875.3311116536456,0.029467767231497577,0.0174730901447604,0.0143694536684318,76.04004685846807,90.52206157839146,62.9253454254014,3367.119835958135,2884.2401249793647,3308.699951171875,3326.60009765625,3218.699951171875,3056.5,0,3181.8599853515625,3125.67998046875,3010.627998046875,280.5199707031252,395.57195312500016,0.05710384296079507,0.1308764778127074,0.12855344452886608,0.02018097755986082,0.014369453668431901,0.022400343468349414,1,1,0.4232285317816579,0,0.0
2025-04-22,3400.800048828125,3400.800048828125,3485.60009765625,3361.699951171875,3422.199951171875,785,3298.285714285714,3095.8133219401043,2883.1444444444446,-0.0015853157246075167,0.0167981912612368,0.0143044970547255,75.31420755507291,99.05906360167046,70.15208906065521,3408.4913542643217,2881.638601790366,3406.199951171875,3308.699951171875,3326.60009765625,3155.199951171875,0,3226.8099853515623,3145.064978027344,3021.297998046875,255.73507080078116,379.5020507812501,0.06115826167428762,0.1523057610419798,0.12867144754780924,0.02019099834843139,0.014304497054725604,0.03643264664356539,1,1,0.39797139709142737,0,-0.0
2025-04-23,3276.300048828125,3276.300048828125,3370.300048828125,3256.199951171875,3321.199951171875,331,3306.0142996651784,3107.92666015625,2889.1722222222224,-0.03660903264303972,0.0236772649285552,0.0162311727277812,60.88408504510188,94.68709580108634,75.05909040874144,3420.856572844701,2894.533392975612,3400.800048828125,3406.199951171875,3308.699951171875,3222.199951171875,1,3257.6,3157.6949829101563,3028.537998046875,118.60506591796866,247.76205078124985,0.01789545422998451,0.10372596571010106,0.08354006737948705,0.023228373320072295,0.01623117272778129,0.03482589993461118,1,1,0.4292167828262309,0,-0.0
2025-04-24,3332.0,3332.0,3353.89990234375,3304.89990234375,3305.39990234375,560,3324.185721261161,3121.0233235677083,2896.333333333333,0.017000869988021305,0.023924881894198,0.0163803473574313,64.18983203940546,94.6260106285722,78.97247445270759,3438.994336166295,2907.505639419642,3276.300048828125,3400.800048828125,3406.199951171875,3204.800048828125,0,3285.15,3173.2499877929686,3036.927998046875,158.75001220703143,295.072001953125,0.0016232496198007595,0.09013577621462465,0.10298259052373249,0.022950678081672164,0.016380347357431397,0.014705882352941176,1,1,0.4299795614005085,0,0.0
2025-04-25,3282.39990234375,3282.39990234375,3355.5,3266.10009765625,3355.5,162,3333.285714285714,3130.9599853515624,2903.293332248264,-0.014885983690351101,0.0251933285792344,0.0166062269981009,59.3775528661936,89.5430898327586,81.08659752871779,3448.846297138464,2919.873673564661,3332.0,3276.300048828125,3400.800048828125,3218.699951171875,1,3297.8699951171875,3184.3599853515625,3044.39599609375,98.0399169921875,238.00390625,-0.00794875607224832,0.04031438677115595,0.07260961855998516,0.021780132230422484,0.016606226998100992,0.02723613971591801,1,1,0.4403095927976338,0,-0.0
2025-04-28,3332.5,3332.5,3332.5,3284.5,3284.5,1300,3334.1285574776784,3142.2266520182293,2910.8611111111118,0.015263252238240987,0.0222938662358761,0.0167490451993219,62.440536518168656,88.53689939456808,82.57665790188784,3464.6555572628235,2928.664413440302,3282.39990234375,3332.0,3276.300048828125,3326.60009765625,0,3308.9,3196.6599853515627,3052.527998046875,135.84001464843732,279.9720019531251,-0.021637000830359132,0.03423128623287641,0.0797019277498785,0.020479307148873298,0.01674904519932195,0.014403600900225057,1,1,0.42730463812338837,0,0.0
2025-04-29,3318.800048828125,3318.800048828125,3340.0,3299.89990234375,3340.0,1278,3335.5714285714284,3152.8533203125,2918.3544460720486,-0.0041110131048387455,0.022243455856628,0.0168070439457749,61.084184227292006,85.64673244045662,83.19067280960161,3477.255198641248,2935.664772061877,3332.5,3282.39990234375,3332.0,3308.699951171875,0,3320.3,3206.4599853515624,3061.2319970703124,112.34006347656259,257.56805175781255,-0.024111973307062273,0.035571641994228465,0.06276418500555359,0.020764323418687645,0.016807043945774928,0.012082709734323833,1,1,0.4292167828262309,0,-0.0
2025-04-30,3305.0,3305.0,3318.699951171875,3268.0,3318.699951171875,207,3321.1142926897323,3161.8499837239583,2925.7822238498266,-0.004158144095784855,0.0182558795217884,0.0167898938922967,59.67792343246234,81.30546688680988,82.81363162504326,3486.675285991559,2944.854694477191,3318.800048828125,3332.5,3282.39990234375,3406.199951171875,0,3328.9300048828127,3215.764990234375,3068.6999951171874,89.23500976562491,236.30000488281257,0.008759866539739036,0.026812082560446315,0.05966850603842788,0.020028336242344305,0.016789893892296775,0.015340378569402421,1,1,0.43919848168652265,0,-0.0
2025-05-01,3210.0,3210.0,3275.0,3198.60009765625,3272.89990234375,2131,3293.8571428571427,3167.6533203125,2932.646668836805,-0.02874432677760963,0.0203810310616136,0.0177590279061462,50.977450364792645,69.39928485034216,80.13076227010303,3487.9683256305734,2950.5716646038018,3305.0,3318.800048828125,3332.5,3400.800048828125,1,3317.2699951171876,3219.2699951171876,3074.5119970703126,-9.269995117187591,135.48800292968735,-0.03661464585834329,-0.035050830948511136,0.022325583565235396,0.020453120153068813,0.017759027906146224,0.023800592630451714,1,1,0.4288873014721496,0,-0.0
2025-05-02,3231.89990234375,3231.89990234375,3257.0,3225.0,3239.89990234375,1349,3287.5142647879466,3174.049983723958,2939.348890516493,0.006822399484034181,0.0164676851434723,0.0177800778888293,52.68978005683346,61.02720526685198,76.31005086945282,3488.8052593736184,2963.224721095132,3210.0,3305.0,3318.800048828125,3276.300048828125,1,3309.589990234375,3226.014990234375,3080.3499951171875,5.884912109374909,151.54990722656248,-0.015385084542544947,-0.023211548330613674,0.04355825067605745,0.019729250362089622,0.0177800778888294,0.009901296750185189,1,1,0.4267205295071052,0,0.0
2025-05-05,3311.300048828125,3311.300048828125,3315.699951171875,3239.699951171875,3242.699951171875,244,3284.55712890625,3183.8199869791665,2947.11555718316,0.024567637885936522,0.018079309025891,0.0181440789902887,58.36765905349858,60.10633174843451,73.06930704524916,3486.860340399739,2995.099644951824,3231.89990234375,3210.0,3305.0,3332.0,1,3300.1,3240.9799926757814,3087.823994140625,70.32005615234357,223.47605468749998,-0.006361575745498893,-0.027860931156170277,0.09936920611823541,0.020655989969513573,0.01814407899028876,0.022951710470000004,1,1,0.4420061534362249,0,0.0
2025-05-06,3411.39990234375,3411.39990234375,3430.89990234375,3356.800048828125,3365.5,2357,3302.9857003348216,3197.096647135417,2955.908889431424,0.03022977442079,0.0201257035679368,0.0187693444874162,64.20078658724802,66.68505070535457,71.79245577727025,3481.622118657288,3046.347852045837,3311.300048828125,3231.89990234375,3210.0,3282.39990234375,0,3301.1599853515627,3263.9849853515625,3097.093994140625,147.4149169921875,314.305908203125,0.027901606650970745,0.0031168705491160242,0.15589734893214846,0.02194838356966966,0.018769344487416274,0.021721245130105045,1,1,0.431563845304184,0,0.0
2025-05-07,3381.39990234375,3381.39990234375,3418.699951171875,3364.699951171875,3418.699951171875,1080,3309.9714006696427,3209.019978841146,2964.1599989149304,-0.008794043752944014,0.0202731226569722,0.0189214106896586,61.423151240943575,68.68621170345023,71.17120696250625,3460.542279346561,3108.7276913565643,3411.39990234375,3311.300048828125,3231.89990234375,3332.5,0,3311.669970703125,3284.6349853515626,3106.6319921875,96.76491699218741,274.76791015624985,0.02311646061838135,0.032078824268008566,0.13913219700415325,0.02049264603392265,0.0189214106896587,0.01596971714660871,1,1,0.4292167828262309,0,-0.0
